refID,url,reference_number,procuring_entity,title,area_of_delivery,solicitation_number,procurement_mode,classification,category,  abc_php  ,delivery_period,status,date_published,closing_datetime,last_updated,contact_person,contact_address,contact_email,contact_phone,description
12515705,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12515705&DirectFrom=OpenOpp&Type=category&BusCatID=134,12515705,CABASARAN ELEMENTARY SCHOOL - PANTAR LANAO DEL NORTE,Semi-Expandable,Lanao Del Norte,2025-10-019,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Educational Materials and Supplies," 90,000.00 ",3 Day/s,Status,10/23/25,10/27/25,10/23/25,"Nasiman H. Abdulasis
Bac Chairman
Cabasaran,.
Pantar
Lanao Del Norte
Philippines
63-063-09538246051

nasimah.abdulazis001@deped.gov.ph",,,,Description
12515745,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12515745&DirectFrom=OpenOpp&Type=category&BusCatID=134,12515745,CABASARAN ELEMENTARY SCHOOL - PANTAR LANAO DEL NORTE,Office Supplies,Lanao Del Norte,2025-10-020,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Educational Materials and Supplies," 75,000.00 ",3 Day/s,Status,10/23/25,10/27/25,10/23/25,"Nasiman H. Abdulasis
Bac Chairman
Cabasaran,.
Pantar
Lanao Del Norte
Philippines
63-063-09538246051

nasimah.abdulazis001@deped.gov.ph",,,,Description
12516893,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12516893&DirectFrom=OpenOpp&Type=category&BusCatID=29,12516893,DEPARTMENT OF HEALTH EASTERN VISAYAS CHD - PALO LEYTE,PR No. 2025-1234 Tarpauline Printing,Leyte,PR No. 2025-1234,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Services," 210,000.00 ",30 Day/s,Status,10/23/25,10/27/25,10/23/25,"Exuperia Sabalberino
Director III
Government Center
Palo
Leyte
Philippines 6501
63-323-5027

doh.procurement@ro8.doh.gov.ph",,,,Description
12518635,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12518635&DirectFrom=OpenOpp&Type=category&BusCatID=71,12518635,DOH-CENTER FOR HEALTH DEVELOPMENT CALABARZON,Supply and Delivery of CORPORATE JACKET&POLO (PR No. 25-08-330-F2),Masbate,CHD-SH-PR330-F2,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Corporate Giveaways," 120,000.00 ",30 Day/s,Status,10/23/25,10/27/25,10/23/25,"Mary Joy Claveria Capones
BAC Secretariat
QMMC Compound, Project 4
Quezon City
Metro Manila
Philippines 1109
63-02-82492000 Ext.4423

doh4a.rfq@gmail.com",,,,Description
12487578,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12487578&DirectFrom=OpenOpp&Type=category&BusCatID=28,12487578,BANGKO SENTRAL NG PILIPINAS (SECURITY PLANT COMPLEX) - QUEZO,"Supply and Delivery of Various Band Rolls for 100-notes, UNO and ASNIS Machines as per BSP Technical Specifications and BSP Terms of Reference",Metro Manila,BAC-HO GS No. 2026-0009,Public Bidding,Goods,Packaging Supplies and Materials," 21,752,640.00 ",30 Day/s,Status,10/16/25,11/6/25,10/16/25,"Shastine Ortega Gonzales
Senior Procurement Management Specialist
East Avenue, Diliman,
Quezon City
Metro Manila
Philippines 1101
63-2-9884800 Ext.4552
63-2-89278457
gonzalesso@bsp.gov.ph",,,,Description
12498962,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12498962&DirectFrom=OpenOpp&Type=category&BusCatID=71,12498962,OFFICE OF THE PRESIDENT,PUBLIC BIDDING / PR NO. 25-09-2212 / CORPORATE GIVEAWAYS,Metro Manila,25-09-2212,Public Bidding,Goods,Corporate Giveaways," 6,536,927.80 ",0 Day/s,Status,10/17/25,11/5/25,10/17/25,"Michael Joven R Pumarada
TECHNICAL ASSISTANT
BAC Secretariat
M-127, Mabini Hall, J.P. Laurel St., Malacañang
San Miguel, Manila
Manila
Metro Manila
Philippines 1005
63-2-82498310 Ext.8297

opbacsec@op.gov.ph",,,,Description
12479645,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12479645&DirectFrom=OpenOpp&Type=category&BusCatID=28,12479645,BANGKO SENTRAL NG PILIPINAS (SECURITY PLANT COMPLEX) - QUEZO,"Supply and Delivery of 174,000 pieces Canvas Bags for 25-Sentimo New Generation Currency (NGC) Coins, as BSP Terms of Reference and Technical Specifications",Metro Manila,BAC-HO GS No. 2025-0923,Public Bidding,Goods,Packaging Supplies and Materials," 5,916,000.00 ",30 Day/s,Status,10/11/25,11/6/25,10/11/25,"Shastine Ortega Gonzales
Senior Procurement Management Specialist
East Avenue, Diliman,
Quezon City
Metro Manila
Philippines 1101
63-2-9884800 Ext.4552
63-2-89278457
gonzalesso@bsp.gov.ph",,"Reference Number	12479645
  Procuring Entity	BANGKO SENTRAL NG PILIPINAS (SECURITY PLANT COMPLEX) - QUEZO
  Title	Supply and Delivery of 174,000 pieces Canvas Bags for 25-Sentimo New Generation Currency (NGC) Coins, as BSP Terms of Reference and Technical Specifications
  Area of Delivery	Metro Manila	   Printable Version

Solicitation Number:	BAC-HO GS No. 2025-0923
Trade Agreement:	Implementing Rules and Regulations
Procurement Mode:	Public Bidding
Classification:	Goods
Category:	Packaging Supplies and Materials
Approved Budget for the Contract:	PHP 5,916,000.00
Delivery Period:	30 Day/s
Client Agency:	


Contact Person:	Shastine Ortega Gonzales
Senior Procurement Management Specialist
East Avenue, Diliman,
Quezon City
Metro Manila
Philippines 1101
63-2-9884800 Ext.4552
63-2-89278457
gonzalesso@bsp.gov.ph
	Status	

Active


Associated Components	Order
Bid Supplements	
0

Document Request List	
12

Date Published	11/10/2025
Last Updated / Time	11/10/2025 12:00 AM
Closing Date / Time	06/11/2025 9:30 AM


Description
1) The BSP, through its Bids and Awards Committee – Head Office (BAC-HO), invites interested contractors to bid for the project described below:

Name of Requirement: Supply and Delivery of 174,000 pieces Canvas Bags for 25-Sentimo New Generation Currency (NGC) Coins, as BSP Terms of Reference and Technical Specifications

Project Identification Number (PIN): BAC-HO GS No. 2025-0923

Approved Budget for the Contract (ABC):PHP5,916,000.00, inclusive of all applicable taxes and other charges

(Bids exceeding the above amount shall be automatically rejected at bid opening, or during bid evaluation.)

Funding Source BSP Corporate Fund: Y2025 Annual Procurement Plan
Delivery Period: The delivery period shall be as follows:

1st Delivery – 36,000 pcs. Within thirty (30) calendar days reckoned from the date stipulated in the Notice to Proceed to be issued by the Mint and Refinery Operations Department
2nd Delivery – 36,000 pcs. Within thirty (30) calendar days reckoned from receipt of 1st delivery
3rd Delivery – 36,000 pcs. Within thirty (30) calendar days reckoned from receipt of 2nd delivery
4th Delivery – 36,000 pcs. Within thirty (30) calendar days reckoned from receipt of 3rd delivery
5th Delivery – 30,000 pcs. Within thirty (30) calendar days reckoned from receipt of 4th delivery
Total: 174,000 pcs.

2) Bidding will be conducted through competitive bidding procedures using a non-discretionary “pass/fail” criterion as specified in the IRR of R.A. No. 12009.

3) Bidders should have completed from Y2020 to the date of opening of bids a single largest contract similar to the requirement as stated in the Bid Data Sheet (BDS) and Item 3 of the Checklist of Technical, Financial and Other Documents.

4) Bidders with outstanding capital stock of less than sixty percent (60%) interest or outstanding capital stock belonging to citizens of the Philippines must submit in its first envelope, a Certification from the relevant government office of its country stating that Filipinos are allowed to participate in their government procurement activities for the same item/product OR a copy of legislation from the country of the bidder allowing foreign bidders to participate in their government procurement.

5) Interested Bidders shall exercise due diligence in determining whether it has any actual or potential conflict of interest with other participating bidders, as provided under Section 81.2 of the IRR of R.A. No. 12009. If such conflict exists/arises, the Bidder shall promptly disclose the same to the Procuring Entity. The disclosure shall include the nature of relationship or connection with the other bidder(s) with whom the conflict arises, as provided under Section II, ITB, Clause 4.3 (General).

6) All particulars and activities regarding the Eligibility of Bidders, Bid Security, Pre-Bid Conference/s, Evaluation of Bids, Post-qualification, Award of Contract, Performance Security, procedures and other documents, shall be governed by R.A. No. 12009 and its IRR.

Activities Schedule Venue/Contact Person/ Contact Number
a. Issuance of Bid Documents Starting 11 October 2025
In support of the Sustainable Banking Program of the BSP, hardcopies are no longer issued.

b. Pre-Bid Conference 24 October 2025, 03:00p.m. (Philippine Standard Time) Room 105, 1st Floor, 5-Storey Building, BSP Main Complex, Malate, Manila

Interested bidders and observers are allowed to attend only through videoconferencing using the Microsoft Teams platform.

Prospective bidders are encouraged to send requests for clarifications at least three (3) calendar days before the scheduled pre-bid conference in order to facilitate the preparation of responses thereto, which will be discussed during the pre-bid conference.

c. Deadline for Submission of Bids 06 November 2025, 9:30 A.M.
(Philippine Standard Time) Bid Box located in Gate 3, Reception Lobby, Bangko Sentral ng Pilipinas, A. Mabini corner P. Ocampo Sts., Malate, Manila

Late bids shall not be opened.

d. Opening of Bids: Room 105, 1st Floor, 5-Storey Building, BSP Main Complex, Malate, Manila

Interested bidders and observers are allowed to attend only through videoconferencing using the Microsoft Teams platform.

e. All Written Requests:Interested Bidders may obtain further information from:

The Bids and Awards Committee – Head Office (BAC-HO)
Through: The Procurement Strategy and Policy Department (PSPD)
Room 214A, 2nd Flr. 5-Storey Bldg.
A. Mabini St. corner P. Ocampo Sts., Malate, Manila
Tel Nos.: 5306-2798/5306-2800/8708-7173
Fax No.: 8708-7116
Email Address: BACSecretariat-HO@bsp.gov.ph

NOTE: All requests shall be in writing and addressed to the PSPD. Kindly always indicate the corresponding Project Identification Number (PIN) in the subject line of the email subject of your inquiry [e.g., Subject: (PIN) – (Project Title)].

7) The pre-bid conference shall be open to interested bidders and observers. The conduct of pre-bid conference shall be through videoconferencing using the Microsoft Teams platform. For the Guidelines in the conduct of pre-bid conference, refer to Annex “B”.

8) A bidder must submit its bid manually. The implementation of electronic bid submission is suspended in BSP, thus bids submitted through electronic means shall not be opened. For the procedures on submission of bids, refer to Annex “C”.

9) All Bids must be accompanied by a Bid Security in any of the acceptable forms and in the amount stated in the Section II. ITB, Clause 16.

10) The BSP does not assume any responsibility to compensate or indemnify any bidder for expenses incurred in the preparation of bid.

11) The BSP reserves the right to reject any and all bids, declare a failure of bidding, or not award the contract at any time prior to contract award in accordance with Section 70 of R.A. No. 12009, without thereby incurring liability to the affected bidder or bidders.

12) Further information may be obtained from the following:

a) Sale of bidding documents
b) Query on how to submit bids
c) Links for online connectivity for procurement activities
d) Written clarifications on the project
e) Requests for Reconsideration The BAC-HO
Through: The Procurement Strategy and Policy Department (PSPD)
Room 214A, 2nd floor, 5-Storey Building
A. Mabini corner P. Ocampo Sts., Malate, Manila
Tel. Nos.: 5306-2798/5306-2800/8708-7173
Fax No.: 8708-7116
Email Address: BACSecretariat-HO@bsp.gov.ph


13) A complete set of bid documents is downloadable from the following websites: www.philgeps.gov.ph and www.bsp.gov.ph. A participating bidder is required to pay the bid documents fee based in the amount of PHP10,000.00.

The procedures for payment of bidding documents fee are specified in Annex “A.” Proof of payment must be submitted via email at BACSecretariat-HO@bsp.gov.ph prior to the submission of bids.

PROSPECTIVE BIDDERS ARE HIGHLY ENCOURAGED TO PAY THE BIDDING DOCUMENTS FEE DAYS BEFORE THE DEADLINE FOR SUBMISSION AND OPENING OF BIDS. Bids, which bid documents fee are not yet paid on or before the date and time of opening of bids, shall be returned to the bidder unopened.

14) The governing law for the subject procurement requirement is R.A. No. 12009 (New Government Procurement Act). Pending the full operationalization of its IRR, and in accordance with Section 113 of the same law providing for three (3)-year transitory period, the rules and procedures under the 2016 Revised IRR of R.A. No. 9184 shall continue to apply, insofar as they are applicable and remain relevant to the procurement activity concerned.




Line Items

Item No.	Product/Service Name	Description	Quantity	UOM	Budget (PHP)
1	Canvas Bags for 25 Sentimo NGC Coins	Supply and Delivery of 174,000 pieces Canvas Bags for 25-Sentimo New Generation Currency (NGC) Coins, as BSP Terms of Reference and Technical Specifications	174000	Piece	5,916,000.00
Pre-bid Conference


Date

	

Time

	

Venue


24/10/2025	3:00 PM	Room 105, 1st Floor, 5-Storey Building, BSP Main Complex, Malate, Manila Interested bidders and observers are allowed to attend only through videoconferencing using the Microsoft Teams platform. Prospective bidders are encouraged to send requests





Created by	Shastine Ortega Gonzales
Date Created	10/10/2025










The PhilGEPS team is not responsible for any typographical errors or misinformation presented in the system. PhilGEPS only displays information provided for by its clients, and any queries regarding the postings should be directed to the contact person/s of the concerned party.",,Description
12518832,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12518832&DirectFrom=OpenOpp&Type=category&BusCatID=129,12518832,DEPARTMENT OF JUSTICE - MAIN,"INVITATION TO BID - Supply and Delivery of Customized Training Kits for the Training on the Revised Protocol for the Case Management of Child Victims of Abuse, Neglect, Exploitation, and Discriminatio",Metro Manila,PB2025-10-400,Public Bidding,Goods - General Support Services,Tokens and Awards," 3,476,113.82 ",,Status,10/23/25,11/12/25,10/23/25,"Jaycee Michaella Arbado
Administrative Officer II
Padre Faura, Ermita,
Manila
Metro Manila
Philippines 1004
63-2-5246361

rfqbac.secretariat@gmail.com",,,,Description
12495081,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12495081&DirectFrom=OpenOpp&Type=category&BusCatID=71,12495081,OFFICE OF THE PRESIDENT,PUBLIC BIDDING / PR NO. 25-09-2220 / GIFT CERTIFICATES,Metro Manila,25-09-2220,Public Bidding,Goods,Corporate Giveaways," 2,254,000.00 ",0 Day/s,Status,10/17/25,11/5/25,10/17/25,"Michael Joven R Pumarada
TECHNICAL ASSISTANT
BAC Secretariat
M-127, Mabini Hall, J.P. Laurel St., Malacañang
San Miguel, Manila
Manila
Metro Manila
Philippines 1005
63-2-82498310 Ext.8297

opbacsec@op.gov.ph",,,,Description
12518834,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12518834&DirectFrom=OpenOpp&Type=category&BusCatID=51,12518834,TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES - MANILA CAMPUS,INVITATION TO BID FOR THE RENTAL OF PRINTERS WITH CONSUMABLES FOR TUP MANILA,Metro Manila,TUPBAC-PB-408-RCR- F164-25-G,Public Bidding,Goods,Printing Supplies," 2,000,000.00 ",9 Day/s,Status,10/23/25,11/11/25,10/23/25,"PERAGRINO BONSA AMADOR
HEAD, PROCUREMENT OFFICE
Ayala Boulevard,
Manila
Metro Manila
Philippines 1000
63-2-85214086

procurement@tup.edu.ph",,,,Description
12516476,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12516476&DirectFrom=OpenOpp&Type=category&BusCatID=129,12516476,RIZAL TECHNOLOGICAL UNIVERSITY,Peocurement of University Token & Merchandise,Metro Manila,RFQ 23025-10-199,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Tokens and Awards," 1,449,995.00 ",60 Day/s,Status,10/23/25,10/28/25,10/23/25,"Chona M. Halili
Administrative Officer III
Brgy. Malamig
Mandaluyong City
Metro Manila
Philippines 1550
63-999-9955861

chonahalili@yahoo.com",,,,Description
12501352,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12501352&DirectFrom=OpenOpp&Type=category&BusCatID=71,12501352,CITY OF QUEZON,LEDIPO-25-CG-1133B GOLF UMBRELLA AND OTHERS,Metro Manila,LEDIPO-25-CG-1133B,Public Bidding,Goods,Corporate Giveaways," 999,952.00 ",1 Month/s,Status,10/20/25,10/28/25,10/20/25,"Jeanne Marie C. Venturina
Administrative Assistant III (Buyer III)
Procurement Dept, 2nd Floor, Civic Center Bldg. F
Quezon City Hall Complex, Elliptical Road,
Quezon City
Quezon City
Metro Manila
Philippines
63-2-89884242

risd.procurement@quezoncity.gov.ph",,,,Description
12510018,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12510018&DirectFrom=OpenOpp&Type=category&BusCatID=71,12510018,FOOD AND DRUG ADMINISTRATION,NP-SVP(A)-2025-0159-ATQAL - Procurement for the Supply and Delivery of FDA Corporate Giveaways for the 2025 National Consciousness Week Against Counterfeit Medicines (NCWACM),Metro Manila,NP-SVP(A)-2025-0159-ATQAL,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Corporate Giveaways," 950,362.06 ",0 Day/s,Status,10/22/25,10/27/25,10/22/25,"Maria Essa Casihan Tuason
Admin Officer V
Civic Drive
Muntinlupa City
Metro Manila
Philippines 1772
63-2-8078511 Ext.0

bacsec@fda.gov.ph",,,,Description
12513493,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12513493&DirectFrom=OpenOpp&Type=category&BusCatID=51,12513493,PHILIPPINE NATIONAL POLICE - HEADQUARTERS SUPPORT SERVICE,5029902000-1429-2025,Metro Manila,1429-2025,Public Bidding,Goods,Printing Supplies," 874,249.99 ",7 Day/s,Status,10/22/25,11/11/25,10/22/25,"Mary Rose Feliciano Ubiña
Procurement Staff
Gen Castañeda Street, Camp Crame,
Quezon City
Metro Manila
Philippines 1111
63-2-7230401 Ext.4539
63-2-7230401
hssbac1@gmail.com",,,,Description
